global_step,episodic_return
3.044000000000000000e+03,1.400000000000000000e+01
3.092000000000000000e+03,3.000000000000000000e+01
3.136000000000000000e+03,7.300000000000000000e+01
3.152000000000000000e+03,1.400000000000000000e+01
3.168000000000000000e+03,3.300000000000000000e+01
3.188000000000000000e+03,3.500000000000000000e+01
3.236000000000000000e+03,2.400000000000000000e+01
3.244000000000000000e+03,1.300000000000000000e+01
3.340000000000000000e+03,4.200000000000000000e+01
3.408000000000000000e+03,4.200000000000000000e+01
3.408000000000000000e+03,1.600000000000000000e+01
3.440000000000000000e+03,4.800000000000000000e+01
3.444000000000000000e+03,7.200000000000000000e+01
3.464000000000000000e+03,1.300000000000000000e+01
3.500000000000000000e+03,1.300000000000000000e+01
3.524000000000000000e+03,2.000000000000000000e+01
3.544000000000000000e+03,1.900000000000000000e+01
3.560000000000000000e+03,1.400000000000000000e+01
3.624000000000000000e+03,1.900000000000000000e+01
3.640000000000000000e+03,1.900000000000000000e+01
3.672000000000000000e+03,6.500000000000000000e+01
3.708000000000000000e+03,1.600000000000000000e+01
3.764000000000000000e+03,5.900000000000000000e+01
3.808000000000000000e+03,2.400000000000000000e+01
3.832000000000000000e+03,3.900000000000000000e+01
3.852000000000000000e+03,5.600000000000000000e+01
3.860000000000000000e+03,2.300000000000000000e+01
3.884000000000000000e+03,1.800000000000000000e+01
3.944000000000000000e+03,2.000000000000000000e+01
3.948000000000000000e+03,2.800000000000000000e+01
4.040000000000000000e+03,2.300000000000000000e+01
4.052000000000000000e+03,2.500000000000000000e+01
4.056000000000000000e+03,5.000000000000000000e+01
4.088000000000000000e+03,5.000000000000000000e+01
4.120000000000000000e+03,1.500000000000000000e+01
4.176000000000000000e+03,1.300000000000000000e+01
4.200000000000000000e+03,3.600000000000000000e+01
4.212000000000000000e+03,4.200000000000000000e+01
4.260000000000000000e+03,2.000000000000000000e+01
4.280000000000000000e+03,4.700000000000000000e+01
4.288000000000000000e+03,1.800000000000000000e+01
4.296000000000000000e+03,2.300000000000000000e+01
4.404000000000000000e+03,2.800000000000000000e+01
4.460000000000000000e+03,4.900000000000000000e+01
4.512000000000000000e+03,5.300000000000000000e+01
4.520000000000000000e+03,5.900000000000000000e+01
4.636000000000000000e+03,5.700000000000000000e+01
4.688000000000000000e+03,4.300000000000000000e+01
4.692000000000000000e+03,5.700000000000000000e+01
4.716000000000000000e+03,4.800000000000000000e+01
4.784000000000000000e+03,2.200000000000000000e+01
4.836000000000000000e+03,4.900000000000000000e+01
4.896000000000000000e+03,2.700000000000000000e+01
4.948000000000000000e+03,5.700000000000000000e+01
4.956000000000000000e+03,6.600000000000000000e+01
5.076000000000000000e+03,4.400000000000000000e+01
5.080000000000000000e+03,6.000000000000000000e+01
5.104000000000000000e+03,3.800000000000000000e+01
5.116000000000000000e+03,9.000000000000000000e+00
5.156000000000000000e+03,4.900000000000000000e+01
5.200000000000000000e+03,2.900000000000000000e+01
5.228000000000000000e+03,1.700000000000000000e+01
5.264000000000000000e+03,3.900000000000000000e+01
5.276000000000000000e+03,3.900000000000000000e+01
5.284000000000000000e+03,2.000000000000000000e+01
5.364000000000000000e+03,3.300000000000000000e+01
5.380000000000000000e+03,2.500000000000000000e+01
5.464000000000000000e+03,2.400000000000000000e+01
5.488000000000000000e+03,5.500000000000000000e+01
5.512000000000000000e+03,3.200000000000000000e+01
5.524000000000000000e+03,5.900000000000000000e+01
5.588000000000000000e+03,3.000000000000000000e+01
5.612000000000000000e+03,3.000000000000000000e+01
5.624000000000000000e+03,2.700000000000000000e+01
5.728000000000000000e+03,3.400000000000000000e+01
5.764000000000000000e+03,5.900000000000000000e+01
5.812000000000000000e+03,4.600000000000000000e+01
5.848000000000000000e+03,2.000000000000000000e+01
5.872000000000000000e+03,1.400000000000000000e+01
5.900000000000000000e+03,4.200000000000000000e+01
5.924000000000000000e+03,7.700000000000000000e+01
6.032000000000000000e+03,3.200000000000000000e+01
6.052000000000000000e+03,4.400000000000000000e+01
6.112000000000000000e+03,6.500000000000000000e+01
6.196000000000000000e+03,3.500000000000000000e+01
6.196000000000000000e+03,2.000000000000000000e+01
6.280000000000000000e+03,8.800000000000000000e+01
6.468000000000000000e+03,6.700000000000000000e+01
6.504000000000000000e+03,7.600000000000000000e+01
6.544000000000000000e+03,1.270000000000000000e+02
6.572000000000000000e+03,7.200000000000000000e+01
6.620000000000000000e+03,2.800000000000000000e+01
6.624000000000000000e+03,1.900000000000000000e+01
6.640000000000000000e+03,4.200000000000000000e+01
6.776000000000000000e+03,5.000000000000000000e+01
6.796000000000000000e+03,3.800000000000000000e+01
6.844000000000000000e+03,5.400000000000000000e+01
6.908000000000000000e+03,7.100000000000000000e+01
6.936000000000000000e+03,3.900000000000000000e+01
7.060000000000000000e+03,3.000000000000000000e+01
7.096000000000000000e+03,4.600000000000000000e+01
7.176000000000000000e+03,1.900000000000000000e+01
7.188000000000000000e+03,9.700000000000000000e+01
7.200000000000000000e+03,3.400000000000000000e+01
7.308000000000000000e+03,3.200000000000000000e+01
7.316000000000000000e+03,2.800000000000000000e+01
7.352000000000000000e+03,4.000000000000000000e+01
7.364000000000000000e+03,1.290000000000000000e+02
7.436000000000000000e+03,1.700000000000000000e+01
7.448000000000000000e+03,3.400000000000000000e+01
7.540000000000000000e+03,5.500000000000000000e+01
7.544000000000000000e+03,4.700000000000000000e+01
7.588000000000000000e+03,3.700000000000000000e+01
7.676000000000000000e+03,5.600000000000000000e+01
7.724000000000000000e+03,4.400000000000000000e+01
7.740000000000000000e+03,3.700000000000000000e+01
7.768000000000000000e+03,5.600000000000000000e+01
7.800000000000000000e+03,3.000000000000000000e+01
7.908000000000000000e+03,2.600000000000000000e+01
7.932000000000000000e+03,4.700000000000000000e+01
8.024000000000000000e+03,6.300000000000000000e+01
8.040000000000000000e+03,2.600000000000000000e+01
8.068000000000000000e+03,8.500000000000000000e+01
8.136000000000000000e+03,2.300000000000000000e+01
8.228000000000000000e+03,5.000000000000000000e+01
8.344000000000000000e+03,1.080000000000000000e+02
8.364000000000000000e+03,3.300000000000000000e+01
8.464000000000000000e+03,9.800000000000000000e+01
8.480000000000000000e+03,3.300000000000000000e+01
8.568000000000000000e+03,1.070000000000000000e+02
8.632000000000000000e+03,3.700000000000000000e+01
8.716000000000000000e+03,8.700000000000000000e+01
8.764000000000000000e+03,4.800000000000000000e+01
8.820000000000000000e+03,8.800000000000000000e+01
8.844000000000000000e+03,3.100000000000000000e+01
8.892000000000000000e+03,6.400000000000000000e+01
8.912000000000000000e+03,2.200000000000000000e+01
9.032000000000000000e+03,2.900000000000000000e+01
9.068000000000000000e+03,7.500000000000000000e+01
9.100000000000000000e+03,5.100000000000000000e+01
9.272000000000000000e+03,4.200000000000000000e+01
9.348000000000000000e+03,1.250000000000000000e+02
9.376000000000000000e+03,8.500000000000000000e+01
9.408000000000000000e+03,3.300000000000000000e+01
9.540000000000000000e+03,4.700000000000000000e+01
9.552000000000000000e+03,1.200000000000000000e+02
9.600000000000000000e+03,5.500000000000000000e+01
9.688000000000000000e+03,2.100000000000000000e+01
9.696000000000000000e+03,3.500000000000000000e+01
9.704000000000000000e+03,7.300000000000000000e+01
9.788000000000000000e+03,6.100000000000000000e+01
9.824000000000000000e+03,2.900000000000000000e+01
9.844000000000000000e+03,3.800000000000000000e+01
9.848000000000000000e+03,3.700000000000000000e+01
9.972000000000000000e+03,3.100000000000000000e+01
9.984000000000000000e+03,3.300000000000000000e+01
1.015200000000000000e+04,8.100000000000000000e+01
1.018000000000000000e+04,5.100000000000000000e+01
1.020400000000000000e+04,1.200000000000000000e+01
1.022000000000000000e+04,1.070000000000000000e+02
1.023200000000000000e+04,6.100000000000000000e+01
1.031600000000000000e+04,3.300000000000000000e+01
1.036000000000000000e+04,3.100000000000000000e+01
1.037200000000000000e+04,1.300000000000000000e+01
1.037600000000000000e+04,4.200000000000000000e+01
1.046000000000000000e+04,2.000000000000000000e+01
1.050000000000000000e+04,6.900000000000000000e+01
1.051200000000000000e+04,1.200000000000000000e+01
1.055200000000000000e+04,4.700000000000000000e+01
1.063200000000000000e+04,3.200000000000000000e+01
1.064400000000000000e+04,2.200000000000000000e+01
1.071600000000000000e+04,1.700000000000000000e+01
1.076000000000000000e+04,9.600000000000000000e+01
1.078000000000000000e+04,6.600000000000000000e+01
1.085200000000000000e+04,2.200000000000000000e+01
1.085200000000000000e+04,5.400000000000000000e+01
1.101200000000000000e+04,5.700000000000000000e+01
1.102000000000000000e+04,7.500000000000000000e+01
1.110800000000000000e+04,2.300000000000000000e+01
1.112800000000000000e+04,2.600000000000000000e+01
1.129200000000000000e+04,1.090000000000000000e+02
1.136400000000000000e+04,1.270000000000000000e+02
1.140800000000000000e+04,6.900000000000000000e+01
1.155600000000000000e+04,6.500000000000000000e+01
1.161200000000000000e+04,1.250000000000000000e+02
1.161600000000000000e+04,6.200000000000000000e+01
1.173200000000000000e+04,2.800000000000000000e+01
1.178000000000000000e+04,5.500000000000000000e+01
1.188400000000000000e+04,6.700000000000000000e+01
1.191600000000000000e+04,1.260000000000000000e+02
1.194000000000000000e+04,3.900000000000000000e+01
1.204000000000000000e+04,3.000000000000000000e+01
1.210800000000000000e+04,1.600000000000000000e+01
1.211600000000000000e+04,4.300000000000000000e+01
1.212400000000000000e+04,9.700000000000000000e+01
1.219600000000000000e+04,7.700000000000000000e+01
1.226000000000000000e+04,3.300000000000000000e+01
1.246800000000000000e+04,8.900000000000000000e+01
1.252400000000000000e+04,8.100000000000000000e+01
1.256800000000000000e+04,7.600000000000000000e+01
1.268000000000000000e+04,3.800000000000000000e+01
1.278400000000000000e+04,5.300000000000000000e+01
1.280400000000000000e+04,8.300000000000000000e+01
1.290800000000000000e+04,1.970000000000000000e+02
1.301600000000000000e+04,5.200000000000000000e+01
1.305200000000000000e+04,6.600000000000000000e+01
1.316800000000000000e+04,2.800000000000000000e+01
1.337200000000000000e+04,1.150000000000000000e+02
1.338000000000000000e+04,1.740000000000000000e+02
1.346000000000000000e+04,1.100000000000000000e+02
1.347600000000000000e+04,7.600000000000000000e+01
1.355600000000000000e+04,4.500000000000000000e+01
1.377200000000000000e+04,7.700000000000000000e+01
1.377200000000000000e+04,9.700000000000000000e+01
1.386800000000000000e+04,9.700000000000000000e+01
1.399600000000000000e+04,5.500000000000000000e+01
1.404800000000000000e+04,1.220000000000000000e+02
1.417600000000000000e+04,3.100000000000000000e+01
1.424000000000000000e+04,9.200000000000000000e+01
1.428800000000000000e+04,1.280000000000000000e+02
1.437600000000000000e+04,2.100000000000000000e+01
1.438400000000000000e+04,5.100000000000000000e+01
1.453200000000000000e+04,3.600000000000000000e+01
1.458400000000000000e+04,8.500000000000000000e+01
1.464000000000000000e+04,2.600000000000000000e+01
1.478400000000000000e+04,1.010000000000000000e+02
1.497600000000000000e+04,8.300000000000000000e+01
1.497600000000000000e+04,9.700000000000000000e+01
1.503200000000000000e+04,2.580000000000000000e+02
1.534400000000000000e+04,1.390000000000000000e+02
1.536800000000000000e+04,8.300000000000000000e+01
1.548000000000000000e+04,1.250000000000000000e+02
1.564800000000000000e+04,7.500000000000000000e+01
1.574400000000000000e+04,6.500000000000000000e+01
1.574400000000000000e+04,1.910000000000000000e+02
1.592000000000000000e+04,1.370000000000000000e+02
1.614800000000000000e+04,5.600000000000000000e+01
1.625200000000000000e+04,1.260000000000000000e+02
1.628800000000000000e+04,3.400000000000000000e+01
1.628800000000000000e+04,1.590000000000000000e+02
1.631600000000000000e+04,1.420000000000000000e+02
1.648400000000000000e+04,4.800000000000000000e+01
1.703600000000000000e+04,1.950000000000000000e+02
1.704000000000000000e+04,1.870000000000000000e+02
1.706400000000000000e+04,1.860000000000000000e+02
1.708400000000000000e+04,1.490000000000000000e+02
1.722800000000000000e+04,3.500000000000000000e+01
1.732800000000000000e+04,7.200000000000000000e+01
1.734400000000000000e+04,6.900000000000000000e+01
1.745200000000000000e+04,5.500000000000000000e+01
1.752800000000000000e+04,4.500000000000000000e+01
1.769600000000000000e+04,1.630000000000000000e+02
1.792400000000000000e+04,1.170000000000000000e+02
1.793200000000000000e+04,1.000000000000000000e+02
1.798000000000000000e+04,7.000000000000000000e+01
1.798400000000000000e+04,1.630000000000000000e+02
1.828800000000000000e+04,7.600000000000000000e+01
1.848000000000000000e+04,1.380000000000000000e+02
1.849600000000000000e+04,1.400000000000000000e+02
1.856000000000000000e+04,6.700000000000000000e+01
1.863200000000000000e+04,1.610000000000000000e+02
1.863600000000000000e+04,1.800000000000000000e+01
1.872800000000000000e+04,5.700000000000000000e+01
1.903600000000000000e+04,1.000000000000000000e+02
1.912000000000000000e+04,1.590000000000000000e+02
1.919600000000000000e+04,1.390000000000000000e+02
1.958400000000000000e+04,2.130000000000000000e+02
1.974400000000000000e+04,1.760000000000000000e+02
1.977600000000000000e+04,1.630000000000000000e+02
1.980400000000000000e+04,1.510000000000000000e+02
1.994800000000000000e+04,9.000000000000000000e+01
2.018800000000000000e+04,1.020000000000000000e+02
2.042400000000000000e+04,1.180000000000000000e+02
2.058800000000000000e+04,2.100000000000000000e+02
2.067600000000000000e+04,1.210000000000000000e+02
2.093200000000000000e+04,2.810000000000000000e+02
2.118000000000000000e+04,1.470000000000000000e+02
2.128000000000000000e+04,2.130000000000000000e+02
2.187200000000000000e+04,2.980000000000000000e+02
2.188000000000000000e+04,1.490000000000000000e+02
2.190400000000000000e+04,2.420000000000000000e+02
2.202000000000000000e+04,2.090000000000000000e+02
2.238000000000000000e+04,1.260000000000000000e+02
2.240000000000000000e+04,1.290000000000000000e+02
2.289200000000000000e+04,2.460000000000000000e+02
2.297200000000000000e+04,1.420000000000000000e+02
2.308800000000000000e+04,2.660000000000000000e+02
2.328800000000000000e+04,2.260000000000000000e+02
2.330400000000000000e+04,1.020000000000000000e+02
2.341600000000000000e+04,8.100000000000000000e+01
2.347600000000000000e+04,1.250000000000000000e+02
2.381600000000000000e+04,1.270000000000000000e+02
2.412400000000000000e+04,1.610000000000000000e+02
2.412800000000000000e+04,1.770000000000000000e+02
2.428000000000000000e+04,3.700000000000000000e+01
2.445200000000000000e+04,4.200000000000000000e+01
2.490800000000000000e+04,1.130000000000000000e+02
2.492800000000000000e+04,2.770000000000000000e+02
2.529200000000000000e+04,5.000000000000000000e+02
2.545200000000000000e+04,3.310000000000000000e+02
2.559600000000000000e+04,1.660000000000000000e+02
2.612000000000000000e+04,2.060000000000000000e+02
2.616000000000000000e+04,3.120000000000000000e+02
2.622800000000000000e+04,1.930000000000000000e+02
2.657200000000000000e+04,2.430000000000000000e+02
2.669600000000000000e+04,1.430000000000000000e+02
2.712000000000000000e+04,1.050000000000000000e+02
2.728000000000000000e+04,2.790000000000000000e+02
2.768000000000000000e+04,2.760000000000000000e+02
2.771600000000000000e+04,1.480000000000000000e+02
2.776400000000000000e+04,1.200000000000000000e+02
2.810400000000000000e+04,4.680000000000000000e+02
2.851200000000000000e+04,2.070000000000000000e+02
2.853600000000000000e+04,1.070000000000000000e+02
2.865600000000000000e+04,2.340000000000000000e+02
2.879200000000000000e+04,2.560000000000000000e+02
2.924400000000000000e+04,1.460000000000000000e+02
2.944000000000000000e+04,2.310000000000000000e+02
2.965200000000000000e+04,2.780000000000000000e+02
3.001600000000000000e+04,1.920000000000000000e+02
3.003200000000000000e+04,3.090000000000000000e+02
3.122000000000000000e+04,3.000000000000000000e+02
3.125600000000000000e+04,4.530000000000000000e+02
3.165200000000000000e+04,4.990000000000000000e+02
3.176000000000000000e+04,4.310000000000000000e+02
3.221600000000000000e+04,2.390000000000000000e+02
3.252400000000000000e+04,2.170000000000000000e+02
3.278400000000000000e+04,2.550000000000000000e+02
3.313200000000000000e+04,4.770000000000000000e+02
3.337600000000000000e+04,2.120000000000000000e+02
3.349200000000000000e+04,1.760000000000000000e+02
3.364000000000000000e+04,3.550000000000000000e+02
3.414000000000000000e+04,1.240000000000000000e+02
3.468400000000000000e+04,3.870000000000000000e+02
3.485600000000000000e+04,3.690000000000000000e+02
3.495200000000000000e+04,2.020000000000000000e+02
3.502800000000000000e+04,3.830000000000000000e+02
3.557600000000000000e+04,2.220000000000000000e+02
3.616800000000000000e+04,3.270000000000000000e+02
3.636400000000000000e+04,3.520000000000000000e+02
3.646800000000000000e+04,2.220000000000000000e+02
3.682400000000000000e+04,1.630000000000000000e+02
3.697200000000000000e+04,1.250000000000000000e+02
3.703200000000000000e+04,5.000000000000000000e+02
3.704000000000000000e+04,1.680000000000000000e+02
3.758800000000000000e+04,1.900000000000000000e+02
3.775600000000000000e+04,1.950000000000000000e+02
3.814800000000000000e+04,2.780000000000000000e+02
3.867600000000000000e+04,4.080000000000000000e+02
3.872400000000000000e+04,2.830000000000000000e+02
3.883200000000000000e+04,2.680000000000000000e+02
3.886400000000000000e+04,1.780000000000000000e+02
3.957600000000000000e+04,1.770000000000000000e+02
3.960800000000000000e+04,2.320000000000000000e+02
3.962400000000000000e+04,2.240000000000000000e+02
3.972800000000000000e+04,2.230000000000000000e+02
4.007200000000000000e+04,1.230000000000000000e+02
4.047600000000000000e+04,1.860000000000000000e+02
4.087600000000000000e+04,3.120000000000000000e+02
4.118400000000000000e+04,1.760000000000000000e+02
4.127200000000000000e+04,2.990000000000000000e+02
4.161200000000000000e+04,5.000000000000000000e+02
4.211600000000000000e+04,2.320000000000000000e+02
4.288000000000000000e+04,5.000000000000000000e+02
4.291200000000000000e+04,3.240000000000000000e+02
4.327600000000000000e+04,5.000000000000000000e+02
4.345600000000000000e+04,3.340000000000000000e+02
4.364000000000000000e+04,1.890000000000000000e+02
4.374800000000000000e+04,1.170000000000000000e+02
4.420000000000000000e+04,3.210000000000000000e+02
4.428800000000000000e+04,1.340000000000000000e+02
4.450000000000000000e+04,2.600000000000000000e+02
4.470000000000000000e+04,2.640000000000000000e+02
4.497600000000000000e+04,1.930000000000000000e+02
4.520000000000000000e+04,1.740000000000000000e+02
4.545600000000000000e+04,1.190000000000000000e+02
4.550800000000000000e+04,2.010000000000000000e+02
4.584400000000000000e+04,1.600000000000000000e+02
4.622400000000000000e+04,1.910000000000000000e+02
4.629200000000000000e+04,5.000000000000000000e+02
4.641600000000000000e+04,2.260000000000000000e+02
4.677200000000000000e+04,2.310000000000000000e+02
4.704000000000000000e+04,1.550000000000000000e+02
4.707600000000000000e+04,1.950000000000000000e+02
4.732800000000000000e+04,2.750000000000000000e+02
4.749200000000000000e+04,1.790000000000000000e+02
4.757600000000000000e+04,1.240000000000000000e+02
4.776400000000000000e+04,1.800000000000000000e+02
4.792000000000000000e+04,1.470000000000000000e+02
4.801200000000000000e+04,6.100000000000000000e+01
4.816000000000000000e+04,1.660000000000000000e+02
4.829200000000000000e+04,1.780000000000000000e+02
4.872400000000000000e+04,2.000000000000000000e+02
4.934800000000000000e+04,3.330000000000000000e+02
4.946800000000000000e+04,3.260000000000000000e+02
4.956000000000000000e+04,2.080000000000000000e+02
5.006000000000000000e+04,4.410000000000000000e+02
5.032800000000000000e+04,2.140000000000000000e+02
5.063600000000000000e+04,3.210000000000000000e+02
5.064800000000000000e+04,2.710000000000000000e+02
5.124400000000000000e+04,2.950000000000000000e+02
5.192000000000000000e+04,3.200000000000000000e+02
5.200400000000000000e+04,3.380000000000000000e+02
5.233200000000000000e+04,5.000000000000000000e+02
5.242000000000000000e+04,2.930000000000000000e+02
5.316000000000000000e+04,3.090000000000000000e+02
5.364400000000000000e+04,3.270000000000000000e+02
5.382000000000000000e+04,4.530000000000000000e+02
5.399200000000000000e+04,3.920000000000000000e+02
5.432800000000000000e+04,1.700000000000000000e+02
5.457600000000000000e+04,3.530000000000000000e+02
5.534000000000000000e+04,3.360000000000000000e+02
5.538000000000000000e+04,3.890000000000000000e+02
5.555600000000000000e+04,3.060000000000000000e+02
5.563600000000000000e+04,2.640000000000000000e+02
5.637600000000000000e+04,2.480000000000000000e+02
5.644800000000000000e+04,2.020000000000000000e+02
5.646400000000000000e+04,2.260000000000000000e+02
5.691600000000000000e+04,3.930000000000000000e+02
5.724000000000000000e+04,1.970000000000000000e+02
5.748400000000000000e+04,2.540000000000000000e+02
5.769600000000000000e+04,3.290000000000000000e+02
5.811600000000000000e+04,2.990000000000000000e+02
5.894000000000000000e+04,4.240000000000000000e+02
5.948800000000000000e+04,5.000000000000000000e+02
5.954800000000000000e+04,4.620000000000000000e+02
6.012000000000000000e+04,5.000000000000000000e+02
6.094400000000000000e+04,5.000000000000000000e+02
6.128400000000000000e+04,4.480000000000000000e+02
6.155200000000000000e+04,5.000000000000000000e+02
6.203200000000000000e+04,4.770000000000000000e+02
6.260800000000000000e+04,3.300000000000000000e+02
6.294800000000000000e+04,5.000000000000000000e+02
6.351600000000000000e+04,3.700000000000000000e+02
6.355600000000000000e+04,5.000000000000000000e+02
6.424000000000000000e+04,3.220000000000000000e+02
6.429600000000000000e+04,4.210000000000000000e+02
6.456000000000000000e+04,2.500000000000000000e+02
6.464400000000000000e+04,2.810000000000000000e+02
6.548800000000000000e+04,2.970000000000000000e+02
6.553200000000000000e+04,2.420000000000000000e+02
6.554000000000000000e+04,2.230000000000000000e+02
6.616000000000000000e+04,4.790000000000000000e+02
6.674400000000000000e+04,3.020000000000000000e+02
6.746400000000000000e+04,4.800000000000000000e+02
6.749200000000000000e+04,5.000000000000000000e+02
6.816400000000000000e+04,5.000000000000000000e+02
6.861200000000000000e+04,4.660000000000000000e+02
6.882000000000000000e+04,3.310000000000000000e+02
6.888400000000000000e+04,3.540000000000000000e+02
6.969600000000000000e+04,2.180000000000000000e+02
7.009200000000000000e+04,3.010000000000000000e+02
7.016800000000000000e+04,5.000000000000000000e+02
7.061600000000000000e+04,5.000000000000000000e+02
7.132400000000000000e+04,1.760000000000000000e+02
7.170000000000000000e+04,5.000000000000000000e+02
7.190400000000000000e+04,4.330000000000000000e+02
7.209600000000000000e+04,5.000000000000000000e+02
7.278400000000000000e+04,2.700000000000000000e+02
7.332800000000000000e+04,5.000000000000000000e+02
7.390800000000000000e+04,5.000000000000000000e+02
7.410000000000000000e+04,5.000000000000000000e+02
7.478800000000000000e+04,5.000000000000000000e+02
7.533200000000000000e+04,5.000000000000000000e+02
7.591200000000000000e+04,5.000000000000000000e+02
7.610400000000000000e+04,5.000000000000000000e+02
7.618400000000000000e+04,3.480000000000000000e+02
7.733600000000000000e+04,5.000000000000000000e+02
7.739200000000000000e+04,3.690000000000000000e+02
7.768800000000000000e+04,3.950000000000000000e+02
7.818800000000000000e+04,5.000000000000000000e+02
7.934000000000000000e+04,5.000000000000000000e+02
